step,t,learning_rate,L_task_variance,sum_squared_task_residual_errors,epoch,L_task_batch_t,L_reg_batch_t,L_full_batch_t,weights_norm_sq_t,grad_L_task_norm_sq_t,q_value_L_task,q_second_derivative_L_task,lambda_measured_task_t,batch_size,L_task_test_t,est_avg_squared_task_residual_error,obs_avg_squared_task_residual_error
343,0.34300000000000025,0.001,0.006073381286114454,5299.51416015625,343,2.2219409942626953,0.0023206438064575195,2.224261638069153,46.41287612915039,0.21402373909950256,1.1924298425052973,-0.25469409734737936,1076.9123589686667,6000,,1.1916564153230407,0.8832523600260417
344,0.34400000000000025,0.001,0.006088447757065296,5299.232421875,344,2.221727132797241,0.002320658302307129,2.224047791099548,46.41316604614258,0.21405552327632904,1.1923678286598518,-0.25473349005195844,1077.1283062052134,6000,,1.1915923628867737,0.8832054036458333
345,0.34500000000000025,0.001,0.006103591527789831,5298.95068359375,345,2.221512794494629,0.002320673370361328,2.2238334678649903,46.41346740722656,0.21409162878990173,1.1923056648552908,-0.25477297256828235,1077.3661575241406,6000,,1.191528149776852,0.883158447265625
346,0.34600000000000025,0.001,0.006118809338659048,5298.6689453125,346,2.2212986946105957,0.0023206884384155274,2.2236193830490114,46.41376876831055,0.21406595408916473,1.1922435585134754,-0.2548124131425248,1077.2930710033872,6000,,1.1914639842269041,0.8831114908854166
347,0.34700000000000025,0.001,0.0061340974643826485,5298.38671875,347,2.2210845947265625,0.0023207033157348635,2.2234052980422976,46.414066314697266,0.214138925075531,1.1921814404913753,-0.25485185568949764,1077.7164505460032,6000,,1.1913997974304862,0.883064453125
348,0.34800000000000025,0.001,0.006149448454380035,5298.1044921875,348,2.2208704948425293,0.0023207183837890624,2.2231912132263183,46.41436767578125,0.21421976387500763,1.1921193107871817,-0.25489130020685136,1078.1794838985727,6000,,1.1913355903311358,0.8830174153645833
349,0.34900000000000025,0.001,0.006164881866425276,5297.822265625,349,2.220656394958496,0.002320733642578125,2.2229771286010744,46.4146728515625,0.21425187587738037,1.192057169399087,-0.2549307466922345,1078.3973187395914,6000,,1.1912713604303482,0.8829703776041666
350,0.35000000000000026,0.001,0.006180390249937773,5297.5400390625,350,2.220442295074463,0.0023207489013671876,2.22276304397583,46.41497802734375,0.21433131396770477,1.1919950163252828,-0.25497019514329416,1078.8534064267399,6000,,1.1912071086712386,0.88292333984375
351,0.35100000000000026,0.001,0.006195973139256239,5297.2578125,351,2.2202279567718506,0.0023207637786865237,2.222548720550537,46.41527557373047,0.21436500549316406,1.1919327823316532,-0.25500968949018804,1079.0793340233042,6000,,1.1911427657384877,0.8828763020833333
352,0.35200000000000026,0.001,0.0062116216868162155,5296.97412109375,352,2.220013380050659,0.0023207792282104495,2.2223341592788697,46.415584564208984,0.21438834071159363,1.1918704673772924,-0.25504922973711425,1079.2532238005085,6000,,1.191078332713972,0.8828290201822917
353,0.35300000000000026,0.001,0.006227344274520874,5296.69140625,353,2.219799041748047,0.0023207942962646484,2.2221198360443117,46.41588592529297,0.21443267166614532,1.191808209938061,-0.2550887280144893,1079.5327799124132,6000,,1.191013947273113,0.8827819010416667
354,0.35400000000000026,0.001,0.006243147887289524,5296.40869140625,354,2.2195847034454346,0.002320809745788574,2.2219055131912233,46.416194915771484,0.21446335315704346,1.1917459407798208,-0.2551282282524604,1079.7436558502177,6000,,1.1909495391502196,0.8827347819010417
355,0.35500000000000026,0.001,0.006259022746235132,5296.1259765625,355,2.219370126724243,0.0023208251953125,2.221690951919556,46.41650390625,0.2145143449306488,1.19168359061628,-0.255167774389899,1080.0568873473162,6000,,1.1908850401642737,0.8826876627604167
356,0.35600000000000026,0.001,0.00627497024834156,5295.8427734375,356,2.2191555500030518,0.0023208404541015626,2.2214763904571533,46.41680908203125,0.21458746492862701,1.1916212287040056,-0.25520732248754424,1080.4815813595903,6000,,1.1908205195261214,0.8826404622395834
357,0.35700000000000026,0.001,0.006290995515882969,5295.55908203125,357,2.2189409732818604,0.0023208560943603516,2.2212618293762207,46.41712188720703,0.2146497368812561,1.1915588550411778,-0.25524687254301526,1080.8517060141603,6000,,1.1907559765758722,0.8825931803385416
358,0.35800000000000026,0.001,0.006307092495262623,5295.275390625,358,2.218726396560669,0.002320871353149414,2.2210472679138182,46.41742706298828,0.21467527747154236,1.1914964696259744,-0.25528642455392936,1081.036912542082,6000,,1.1906914120797512,0.8825458984375
359,0.35900000000000026,0.001,0.0063232663087546825,5294.99169921875,359,2.2185115814208984,0.00232088680267334,2.2208324682235716,46.4177360534668,0.21478161215782166,1.1914340031198491,-0.2553260224678368,1081.629086942634,6000,,1.1906267559020396,0.8824986165364583
360,0.36000000000000026,0.001,0.006339517422020435,5294.7080078125,360,2.218296766281128,0.002320902442932129,2.22061766872406,46.41804885864258,0.21481943130493164,1.1913715248315657,-0.2553656223367521,1081.8762753388914,6000,,1.1905620774256713,0.8824513346354167
361,0.36100000000000027,0.001,0.006355827208608389,5294.42333984375,361,2.2180819511413574,0.002320918083190918,2.2204028692245483,46.41836166381836,0.21488159894943237,1.1913090347592963,-0.25540522415827943,1082.2461310025194,6000,,1.1904973790228333,0.8824038899739584
362,0.36200000000000027,0.001,0.006372207775712013,5294.1396484375,362,2.217867136001587,0.0023209341049194336,2.220188070106506,46.41868209838867,0.21496562659740448,1.1912465329012139,-0.2554448279300217,1082.726139351866,6000,,1.1904326591418133,0.8823566080729167
363,0.36300000000000027,0.001,0.006388667039573193,5293.85498046875,363,2.2176523208618164,0.002320949363708496,2.219973270225525,46.41898727416992,0.21503758430480957,1.1911840192554908,-0.2554844336495796,1083.1454124403626,6000,,1.1903679167653003,0.8823091634114584
364,0.36400000000000027,0.001,0.006405201740562916,5293.5703125,364,2.217437267303467,0.002320965003967285,2.2197582323074343,46.4193000793457,0.215066596865654,1.1911214244181496,-0.2555240852753051,1083.3484771078404,6000,,1.190303082760269,0.88226171875
365,0.36500000000000027,0.001,0.00642180722206831,5293.28564453125,365,2.217222213745117,0.0023209810256958007,2.219543194770813,46.419620513916016,0.21508117020130157,1.1910588177633221,-0.25556373884835587,1083.478835773369,6000,,1.1902382272314045,0.8822142740885417
366,0.36600000000000027,0.001,0.006438476964831352,5293.0009765625,366,2.2170071601867676,0.00232099666595459,2.2193281568527223,46.4199333190918,0.21511580049991608,1.1909961992891742,-0.2556033943663196,1083.7102618545935,6000,,1.1901733510057941,0.8821668294270834
367,0.36700000000000027,0.001,0.006455217022448778,5292.7158203125,367,2.216791868209839,0.0023210124969482424,2.219112880706787,46.420249938964844,0.21516889333724976,1.1909334995523944,-0.255643095794002,1084.034801698599,6000,,1.190108383720574,0.8821193033854167
368,0.36800000000000027,0.001,0.006472029257565737,5292.4306640625,368,2.2165768146514893,0.002321028518676758,2.218897843170166,46.420570373535156,0.21522632241249084,1.1908708574209959,-0.25568275519669764,1084.3811706599056,6000,,1.1900434642848519,0.88207177734375
369,0.36900000000000027,0.001,0.006488919723778963,5292.1455078125,369,2.2163615226745605,0.0023210439682006838,2.2186825666427614,46.42087936401367,0.21529963612556458,1.1908081339970609,-0.2557224605085748,1084.8076863712251,6000,,1.1899784527381572,0.8820242513020833
370,0.3700000000000003,0.001,0.006505878176540136,5291.8603515625,370,2.216146230697632,0.0023210601806640625,2.218467290878296,46.42120361328125,0.21537306904792786,1.1907453987202274,-0.25576216775998667,1085.2348584982321,6000,,1.1899134199674204,0.8819767252604167
371,0.3710000000000003,0.001,0.006522904150187969,5291.57470703125,371,2.215930938720703,0.0023210763931274417,2.2182520151138307,46.42152786254883,0.21537792682647705,1.1906826515886553,-0.25580187694850426,1085.3165276529967,6000,,1.1898483660262686,0.8819291178385417
372,0.3720000000000003,0.001,0.006539998576045036,5291.2890625,372,2.2157154083251953,0.002321092414855957,2.2180365007400513,46.42184829711914,0.21545591950416565,1.1906198230933898,-0.2558416320496489,1085.7668350139627,6000,,1.189783221138741,0.8818815104166666
373,0.3730000000000003,0.001,0.006557166576385498,5291.0029296875,373,2.2154998779296875,0.0023211084365844727,2.217820986366272,46.42216873168945,0.21546368300914764,1.190556982713423,-0.25588138908731534,1085.863269734876,6000,,1.1897180542674017,0.8818338216145833
374,0.3740000000000003,0.001,0.006574403960257769,5290.71728515625,374,2.215284824371338,0.002321124267578125,2.217605948638916,46.4224853515625,0.2154562771320343,1.1904942695137164,-0.2559210600946013,1085.8831460988492,6000,,1.1896530052982168,0.8817862141927083
375,0.3750000000000003,0.001,0.006591711193323135,5290.43115234375,375,2.21506929397583,0.002321141052246094,2.217390435028076,46.422821044921875,0.21552938222885132,1.19043140538511,-0.25596082099371154,1086.308952807541,6000,,1.1895877954807117,0.881738525390625
376,0.3760000000000003,0.001,0.006609085947275162,5290.14501953125,376,2.2148537635803223,0.0023211570739746093,2.2171749206542968,46.42314147949219,0.21555334329605103,1.190368529366266,-0.2560005838220166,1086.4871070347012,6000,,1.1895225644357499,0.8816908365885416
377,0.3770000000000003,0.001,0.006626531016081572,5289.8583984375,377,2.2146379947662354,0.0023211734771728517,2.216959168243408,46.42346954345703,0.2156124711036682,1.1903055718824784,-0.2560403925656958,1086.842620232426,6000,,1.1894572420811254,0.88164306640625
378,0.3780000000000003,0.001,0.0066440473310649395,5289.572265625,378,2.2144224643707275,0.0023211894989013672,2.216743653869629,46.423789978027344,0.21566151082515717,1.1902426720644592,-0.2560801592471732,1087.1472644368998,6000,,1.1893919677151668,0.8815953776041666
379,0.3790000000000003,0.001,0.006661632098257542,5289.2861328125,379,2.2142069339752197,0.0023212057113647464,2.2165281396865844,46.42411422729492,0.21569697558879852,1.1901797603506579,-0.2561199278504945,1087.3835168827704,6000,,1.1893266719844717,0.8815476888020833
380,0.3800000000000003,0.001,0.00667929882183671,5288.9990234375,380,2.213991165161133,0.0023212221145629884,2.216312387275696,46.424442291259766,0.2157374769449234,1.1901167671268746,-0.2561597423682099,1087.6452608885443,6000,,1.1892612833941736,0.8814998372395834
381,0.3810000000000003,0.001,0.006697040516883135,5288.7119140625,381,2.213775396347046,0.002321238708496094,2.2160966350555418,46.424774169921875,0.21573731303215027,1.1900537619772718,-0.2561995588071022,1087.7020177997833,6000,,1.1891958725644023,0.8814519856770834
382,0.3820000000000003,0.001,0.006714853458106518,5288.42529296875,382,2.213559627532959,0.0023212553024291992,2.215880882835388,46.425106048583984,0.2157779484987259,1.1899907448999958,-0.2562393771647069,1087.9645043803735,6000,,1.189130439966067,0.8814042154947916
383,0.3830000000000003,0.001,0.006732733454555273,5288.13818359375,383,2.213344097137451,0.0023212715148925784,2.2156653686523438,46.42543029785156,0.2158881276845932,1.189927785545089,-0.2562791534371985,1088.5776278551118,6000,,1.189065055930063,0.8813563639322917
384,0.3840000000000003,0.001,0.006750683765858412,5287.8505859375,384,2.213127851486206,0.002321288299560547,2.2154491397857665,46.42576599121094,0.21591541171073914,1.1898646052899144,-0.25631906362966106,1088.7730120762637,6000,,1.188999440819052,0.8813084309895833
385,0.3850000000000003,0.001,0.0067687006667256355,5287.5634765625,385,2.212912082672119,0.0023213048934936525,2.215233387565613,46.42609786987305,0.2159847468137741,1.1898015524053096,-0.2563588877307082,1089.1803580713345,6000,,1.1889339441181577,0.8812605794270834
386,0.3860000000000003,0.001,0.006786794867366552,5287.27587890625,386,2.212696075439453,0.002321321487426758,2.21501739692688,46.426429748535156,0.21601444482803345,1.189738417894128,-0.25639875774828425,1089.3879271901737,6000,,1.1888683550075854,0.881212646484375
387,0.3870000000000003,0.001,0.006804960314184427,5286.98828125,387,2.212480068206787,0.0023213380813598633,2.214801406288147,46.426761627197266,0.21606893837451935,1.1896752714196048,-0.25643862967643294,1089.720582911792,6000,,1.1888027440706188,0.8811647135416667
388,0.3880000000000003,0.001,0.006823192350566387,5286.7001953125,388,2.212264060974121,0.002321354675292969,2.214585415649414,46.427093505859375,0.21606339514255524,1.1896121129798798,-0.25647850351267054,1089.7504797660524,6000,,1.1887371118982537,0.88111669921875
389,0.3890000000000003,0.001,0.006841498427093029,5286.412109375,389,2.212048053741455,0.0023213714599609374,2.214369425201416,46.42742919921875,0.21612465381622314,1.1895489425730923,-0.2565183792545119,1090.1173348045406,6000,,1.1886714575289972,0.8810686848958333
390,0.3900000000000003,0.001,0.006859877612441778,5286.1240234375,390,2.21183180809021,0.0023213884353637695,2.2141531965255736,46.42776870727539,0.2162153571844101,1.1894856904530469,-0.25655830091558113,1090.632828556645,6000,,1.1886057111806785,0.8810206705729167
391,0.3910000000000003,0.001,0.0068783238530159,5285.8359375,391,2.211615800857544,0.0023214052200317384,2.2139372060775755,46.428104400634766,0.216237410902977,1.1894224960933386,-0.2565981804632634,1090.8020234014878,6000,,1.188540013400678,0.88097265625
392,0.3920000000000003,0.001,0.006896843668073416,5285.54736328125,392,2.2113993167877197,0.0023214223861694337,2.213720739173889,46.42844772338867,0.2163398563861847,1.1893591502194114,-0.2566381499496897,1091.3769302381434,6000,,1.1884741536196781,0.880924560546875
393,0.3930000000000003,0.001,0.006915439385920763,5285.2587890625,393,2.2111830711364746,0.0023214389801025394,2.2135045101165773,46.42877960205078,0.2163669317960739,1.1892958621020875,-0.2566780773177294,1091.5716031180539,6000,,1.1884083412593949,0.88087646484375
394,0.3940000000000003,0.001,0.006934111937880516,5284.970703125,394,2.2109668254852295,0.0023214561462402343,2.2132882816314696,46.42912292480469,0.21641407907009125,1.1892325619819366,-0.25671800658309,1091.8675757217202,6000,,1.1883425062848783,0.8808284505208334
395,0.3950000000000003,0.001,0.0069528487510979176,5284.681640625,395,2.2107503414154053,0.0023214731216430664,2.2130718145370483,46.42946243286133,0.21645675599575043,1.1891691800465798,-0.25675798176984693,1092.1410996571833,6000,,1.1882765803401383,0.8807802734375
396,0.3960000000000003,0.001,0.006971662398427725,5284.392578125,396,2.210533857345581,0.0023214900970458985,2.212855347442627,46.42980194091797,0.21656455099582672,1.1891057860781697,-0.25679795885308654,1092.7432371349514,6000,,1.1882106317413053,0.8807320963541667
397,0.3970000000000003,0.001,0.0069905552081763744,5284.103515625,397,2.210317373275757,0.0023215070724487306,2.2126388803482056,46.43014144897461,0.2165975272655487,1.1890423800748326,-0.25683793783029263,1092.9679087733632,6000,,1.1881446601828543,0.8806839192708333
398,0.3980000000000003,0.001,0.007009522989392281,5283.81396484375,398,2.2101006507873535,0.0023215240478515627,2.212422174835205,46.43048095703125,0.21668429672718048,1.188978892184402,-0.25687796273178254,1093.4641387741692,6000,,1.1880785961917837,0.8806356608072917
399,0.3990000000000003,0.001,0.007028572261333466,5283.52392578125,399,2.2098841667175293,0.0023215417861938478,2.2122057085037232,46.43083572387695,0.21672727167606354,1.1889154620923306,-0.25691794549144453,1093.7393544936467,6000,,1.1880125789197706,0.8805873209635416
400,0.4000000000000003,0.001,0.007047694176435471,5283.234375,400,2.209667205810547,0.0023215585708618166,2.2119887643814087,46.43117141723633,0.21678325533866882,1.188851880206038,-0.2569580182114986,1094.0803927622933,6000,2.226778564453125,1.1879463994417692,0.8805390625
401,0.4010000000000003,0.001,0.007066878490149975,5282.94482421875,401,2.2094504833221436,0.002321575927734375,2.2117720592498777,46.4315185546875,0.21691370010375977,1.1887883561143442,-0.25699804878466287,1094.797231087091,6000,,1.1878802691228607,0.8804908040364583
402,0.4020000000000003,0.001,0.007086131256073713,5282.65478515625,402,2.2092337608337402,0.002321593475341797,2.2115553543090822,46.43186950683594,0.2169986367225647,1.1887248199518026,-0.2570380812433204,1095.2844581710492,6000,,1.1878141171610528,0.8804424641927083
